stage,feature,window_start,window_end,window_len,descriptor,sign,width,lambda,internal_pass,external_pass,internal_mean_accuracy,internal_mean_accuracy_gain,internal_min_accuracy_gain,internal_mean_specificity_gain,internal_min_specificity_gain,internal_max_sensitivity_loss,internal_min_sensitivity_loss_p,external_mean_accuracy,external_mean_accuracy_gain,external_min_accuracy_gain,external_mean_specificity_gain,external_min_specificity_gain,external_max_sensitivity_loss,external_min_sensitivity_loss_p,internal_selection_score
fine4,win_117_128__abs_curv_max,117,128,12,abs_curv_max,1,0.5,0.55,True,False,0.7055045871559633,0.0565749235474006,0.046788990825688104,0.06867845993756505,0.05619146722164414,0.03875968992248058,0.0625,0.6681065514758818,0.05615550755939528,0.043196544276457916,0.07685774946921442,0.06751592356687897,0.09219858156028371,0.000244140625,0.7300459884873556
fine4,win_117_128__abs_slope_max,117,128,12,abs_slope_max,1,0.35,0.7,True,False,0.7042813455657492,0.0553516819571865,0.04862385321100915,0.0669441553936871,0.05723204994797082,0.03875968992248058,0.0625,0.6907847372210223,0.07883369330453564,0.07019438444924408,0.10403397027600847,0.09808917197452227,0.08510638297872342,0.00048828125,0.7298565515158013
fine4,win_069_100__abs_curv_max,69,100,32,abs_curv_max,1,0.7,0.55,True,False,0.7027522935779817,0.053822629969418966,0.047706422018348627,0.06520985084980924,0.05827263267429761,0.03100775193798444,0.125,0.6245500359971201,0.012598992080633531,0.009719222462203025,0.020382165605095537,0.019108280254777066,0.042553191489361764,0.03125,0.7296731596335013
fine4,win_101_124__abs_curv_mean,101,124,24,abs_curv_mean,1,0.7,0.4,True,False,0.7012232415902141,0.05229357798165135,0.050458715596330306,0.06278182448838017,0.0593132154006244,0.03100775193798444,0.125,0.6483081353491721,0.036357091432685396,0.030237580993520585,0.050530785562632685,0.04585987261146496,0.05673758865248235,0.0078125,0.7295907563010907
fine4,win_093_104__level_sd,93,104,12,level_sd,1,0.35,0.55,True,False,0.7015290519877676,0.05259938837920486,0.05137614678899083,0.06416926812348249,0.06139438085327786,0.03875968992248058,0.0625,0.6425485961123111,0.030597552195824385,0.02807775377969768,0.04288747346072186,0.0394904458598726,0.042553191489361764,0.03125,0.729175256228973
coarse8,win_017_048__curv_mean,17,48,32,curv_mean,1,0.7,0.55,True,False,0.7039755351681957,0.055045871559632996,0.046788990825688104,0.0672910163024627,0.05827263267429761,0.03875968992248058,0.0625,0.6677465802735781,0.055795536357091446,0.05183585313174954,0.07430997876857748,0.07261146496815285,0.06382978723404253,0.00390625,0.7289331695901187
fine4,win_077_104__curv_sd,77,104,28,curv_sd,1,0.7,0.55,True,False,0.7030581039755351,0.05412844036697247,0.047706422018348627,0.06555671175858484,0.0593132154006244,0.03875968992248058,0.0625,0.62922966162707,0.017278617710583217,0.015118790496760348,0.025053078556263264,0.02292993630573248,0.04964539007092206,0.015625,0.7286366989794207
coarse8,win_057_080__curv_mean,57,80,24,curv_mean,-1,0.35,0.55,True,True,0.7036697247706423,0.05474006116207952,0.046788990825688104,0.0655567117585848,0.05827263267429761,0.03875968992248058,0.0625,0.6724262059035278,0.06047516198704106,0.05399568034557234,0.07728237791932058,0.07006369426751591,0.03546099290780147,0.0625,0.7286273591925653
fine4,win_093_124__slope_sd,93,124,32,slope_sd,1,0.35,0.7,True,False,0.7033639143730888,0.05443425076452598,0.047706422018348627,0.06590357266736036,0.05723204994797082,0.03875968992248058,0.0625,0.6699064074874009,0.05795536357091439,0.05399568034557245,0.07983014861995752,0.07515923566878979,0.08510638297872342,0.00048828125,0.7285262762864436
fine4,win_077_096__curv_sd,77,96,20,curv_sd,1,0.7,0.55,True,False,0.7030581039755353,0.05412844036697247,0.047706422018348627,0.06625043357613596,0.05827263267429761,0.03875968992248058,0.0625,0.6267098632109431,0.014758819294456474,0.010799136069114534,0.022080679405520165,0.020382165605095537,0.042553191489361764,0.03125,0.7284285824341555
fine4,win_077_100__curv_sd,77,100,24,curv_sd,1,0.7,0.55,True,False,0.7027522935779816,0.053822629969418924,0.047706422018348627,0.06520985084980924,0.0593132154006244,0.03875968992248058,0.0625,0.6285097192224622,0.016558675305975584,0.012958963282937441,0.024628450106157107,0.02420382165605095,0.04964539007092206,0.015625,0.7283308885818672
coarse8,win_105_120__curv_sd,105,120,16,curv_sd,1,0.7,0.4,True,False,0.7018348623853211,0.0529051987767584,0.04862385321100915,0.06486298994103364,0.060353798126951075,0.03875968992248058,0.0625,0.6472282217422606,0.03527717782577392,0.03131749460043198,0.0484076433121019,0.04458598726114649,0.04964539007092206,0.015625,0.7280344179711693
fine4,win_101_124__curv_sd,101,124,24,curv_sd,1,0.35,0.55,True,False,0.7015290519877676,0.05259938837920486,0.04954128440366967,0.06416926812348249,0.0593132154006244,0.03875968992248058,0.0625,0.6501079913606912,0.0381569474442045,0.03239740820734349,0.05222929936305731,0.0484076433121019,0.06382978723404253,0.00390625,0.7279333350650476
fine4,win_077_096__curv_sd,77,96,20,curv_sd,1,0.35,0.7,True,True,0.7030581039755351,0.05412844036697247,0.046788990825688104,0.06590357266736036,0.05723204994797082,0.03875968992248058,0.0625,0.6267098632109431,0.014758819294456474,0.010799136069114534,0.02123142250530785,0.019108280254777066,0.03546099290780147,0.0625,0.7278076218521927
fine4,win_105_124__abs_curv_mean,105,124,20,abs_curv_mean,1,0.7,0.4,True,False,0.7006116207951069,0.0516819571865443,0.04862385321100915,0.06208810267082898,0.05723204994797082,0.03100775193798444,0.125,0.6508279337652988,0.038876889848812136,0.030237580993520585,0.0543524416135881,0.0484076433121019,0.07092198581560283,0.001953125,0.7277372143420583
fine4,win_093_124__curv_sd,93,124,32,curv_sd,1,0.35,0.55,True,False,0.7015290519877676,0.05259938837920486,0.04954128440366967,0.06382240721470689,0.05827263267429761,0.03875968992248058,0.0625,0.6472282217422607,0.03527717782577396,0.03131749460043198,0.04798301486199574,0.040764331210191074,0.05673758865248235,0.0078125,0.7277252185197823
coarse8,win_097_128__abs_slope_max,97,128,32,abs_slope_max,1,0.5,0.55,True,False,0.7021406727828746,0.053211009174311874,0.04862385321100915,0.06451612903225805,0.05723204994797082,0.03875968992248058,0.0625,0.6832253419726423,0.07127429805615555,0.05939524838012966,0.09469214437367302,0.08535031847133756,0.08510638297872342,0.00048828125,0.7277158787329268
fine4,win_069_100__abs_curv_max,69,100,32,abs_curv_max,1,0.35,0.7,True,False,0.7021406727828746,0.053211009174311874,0.04862385321100915,0.06416926812348245,0.05723204994797082,0.03875968992248058,0.0625,0.6241900647948165,0.012239020878329768,0.008639308855291628,0.019532908704883223,0.017834394904458595,0.042553191489361764,0.03125,0.7277158787329268
fine4,win_101_128__abs_slope_max,101,128,28,abs_slope_max,1,0.5,0.55,True,False,0.7021406727828746,0.053211009174311874,0.04862385321100915,0.06451612903225805,0.05723204994797082,0.03875968992248058,0.0625,0.683585313174946,0.07163426925845935,0.06047516198704106,0.09511677282377917,0.08662420382165603,0.08510638297872342,0.00048828125,0.7277158787329268
fine4,win_101_124__curv_sd,101,124,24,curv_sd,1,0.7,0.4,True,False,0.7012232415902141,0.05229357798165135,0.04954128440366967,0.06312868539715573,0.05827263267429761,0.03875968992248058,0.0625,0.646508279337653,0.03455723542116632,0.02807775377969768,0.04798301486199574,0.043312101910828016,0.07092198581560283,0.001953125,0.7274194081222288
fine4,win_105_124__abs_curv_mean,105,124,20,abs_curv_mean,1,0.35,0.55,True,False,0.7015290519877676,0.052599388379204894,0.04862385321100915,0.06382240721470689,0.05827263267429761,0.03875968992248058,0.0625,0.6519078473722102,0.039956803455723576,0.03347732181425489,0.05520169851380041,0.05095541401273884,0.07092198581560283,0.001953125,0.7273123744830852
coarse8,win_065_096__abs_curv_mean,65,96,32,abs_curv_mean,1,0.5,0.7,True,False,0.7024464831804282,0.05351681957186546,0.046788990825688104,0.06555671175858475,0.05723204994797082,0.03875968992248058,0.0625,0.6281497480201584,0.016198704103671746,0.01403887688984884,0.025902335456475578,0.02547770700636942,0.05673758865248235,0.0078125,0.7271960010570858
fine4,win_097_124__curv_sd,97,124,28,curv_sd,1,0.35,0.55,True,False,0.7009174311926606,0.051987767584097844,0.04954128440366967,0.06312868539715573,0.05827263267429761,0.03875968992248058,0.0625,0.6475881929445645,0.0356371490280778,0.030237580993520585,0.049256900212314214,0.040764331210191074,0.06382978723404253,0.00390625,0.7271135977246753
fine4,win_101_124__abs_curv_mean,101,124,24,abs_curv_mean,1,0.35,0.55,True,False,0.7009174311926606,0.051987767584097844,0.04954128440366967,0.06278182448838014,0.05827263267429761,0.03875968992248058,0.0625,0.6486681065514759,0.03671706263498923,0.02807775377969768,0.051804670912951156,0.04713375796178343,0.07801418439716312,0.0009765625,0.7271135977246753
fine4,win_053_076__level_max,53,76,24,level_max,1,0.35,0.7,True,False,0.7015290519877676,0.052599388379204894,0.047706422018348627,0.06486298994103364,0.0593132154006244,0.03875968992248058,0.0625,0.6619870410367171,0.050035997120230435,0.043196544276457916,0.0662420382165605,0.0573248407643312,0.042553191489361764,0.03125,0.7271076469916532
coarse8,win_105_128__abs_slope_mean,105,128,24,abs_slope_mean,1,0.35,0.7,True,False,0.7015290519877676,0.052599388379204894,0.04862385321100915,0.06382240721470689,0.05723204994797082,0.03875968992248058,0.0625,0.6925845932325414,0.08063354931605471,0.06803455723542118,0.10785562632696388,0.09808917197452227,0.099290780141844,0.0001220703125,0.7271042579378197
fine4,win_105_124__curv_sd,105,124,20,curv_sd,1,0.35,0.55,True,False,0.7012232415902141,0.05229357798165135,0.04862385321100915,0.06347554630593129,0.05827263267429761,0.03875968992248058,0.0625,0.6508279337652988,0.038876889848812136,0.03239740820734349,0.05307855626326963,0.04713375796178343,0.07092198581560283,0.001953125,0.7270065640855317
fine4,win_069_100__curv_sd,69,100,32,curv_sd,1,0.7,0.55,True,False,0.7030581039755351,0.05412844036697243,0.04587155963302747,0.06590357266736036,0.055150884495317354,0.03875968992248058,0.0625,0.6263498920086393,0.014398848092152639,0.010799136069114423,0.022080679405520165,0.016560509554140124,0.042553191489361764,0.03125,0.7269785447249648
coarse8,win_097_128__abs_slope_mean,97,128,32,abs_slope_mean,1,0.5,0.55,True,False,0.7015290519877676,0.05259938837920486,0.04862385321100915,0.06347554630593133,0.05619146722164414,0.03875968992248058,0.0625,0.6861051115910727,0.07415406767458603,0.06479481641468687,0.10191082802547768,0.09554140127388533,0.1063829787234043,6.103515625e-05,0.7268961413925544
coarse8,win_073_104__abs_curv_mean,73,104,32,abs_curv_mean,1,0.7,0.55,True,False,0.7018348623853211,0.0529051987767584,0.046788990825688104,0.06486298994103364,0.05827263267429761,0.03875968992248058,0.0625,0.6306695464362851,0.018718502519798452,0.018358531317494653,0.027600849256900206,0.02420382165605095,0.04964539007092206,0.015625,0.7267924968072441
fine4,win_101_124__abs_slope_mean,101,124,24,abs_slope_mean,1,0.35,0.7,True,False,0.7024464831804281,0.053516819571865416,0.04587155963302747,0.06590357266736036,0.05723204994797082,0.03875968992248058,0.0625,0.6799856011519078,0.06803455723542118,0.06047516198704106,0.09299363057324839,0.08917197452229297,0.099290780141844,0.0001220703125,0.7267831570203884
fine4,win_109_124__abs_curv_mean,109,124,16,abs_curv_mean,1,0.35,0.55,True,False,0.7015290519877676,0.05259938837920486,0.047706422018348627,0.06382240721470685,0.05723204994797082,0.03875968992248058,0.0625,0.6526277897768179,0.040676745860331175,0.03347732181425489,0.05647558386411888,0.05095541401273884,0.07801418439716312,0.0009765625,0.7266914139011225
fine4,win_093_124__slope_sd,93,124,32,slope_sd,1,0.5,0.55,True,False,0.7027522935779816,0.053822629969418924,0.04587155963302747,0.0652098508498092,0.055150884495317354,0.03875968992248058,0.0625,0.6688264938804895,0.05687544996400292,0.05183585313174954,0.0789808917197452,0.07515923566878979,0.09219858156028371,0.000244140625,0.7266727343274113
coarse8,win_113_128__curv_mean,113,128,16,curv_mean,-1,0.7,0.55,True,False,0.6999999999999998,0.051070336391437286,0.04954128440366967,0.062434963579604576,0.060353798126951075,0.03875968992248058,0.0625,0.6789056875449964,0.06695464362850974,0.057235421166306755,0.08535031847133756,0.07770700636942673,0.05673758865248235,0.0078125,0.7266123996225452
fine4,win_109_120__abs_curv_max,109,120,12,abs_curv_max,1,0.35,0.55,True,False,0.7015290519877676,0.052599388379204894,0.046788990825688104,0.06451612903225808,0.05827263267429761,0.03875968992248058,0.0625,0.650467962562995,0.0385169186465083,0.03347732181425489,0.053503184713375784,0.04968152866242037,0.06382978723404253,0.00390625,0.7264866864096906
coarse8,win_025_056__curv_mean,25,56,32,curv_mean,1,0.35,0.7,True,False,0.7021406727828746,0.05321100917431191,0.04587155963302747,0.06416926812348245,0.05723204994797082,0.03875968992248058,0.0625,0.6684665226781856,0.05651547876169908,0.050755939524838034,0.07643312101910826,0.07133757961783438,0.06382978723404253,0.00390625,0.7264773466228349
fine4,win_101_128__abs_slope_mean,101,128,28,abs_slope_mean,1,0.35,0.7,True,False,0.7021406727828746,0.05321100917431191,0.046788990825688104,0.06416926812348249,0.055150884495317354,0.03875968992248058,0.0625,0.6889848812095033,0.0770338372930166,0.06695464362850978,0.10403397027600847,0.0968152866242038,0.099290780141844,0.0001220703125,0.7264739575690016
fine4,win_109_124__abs_curv_mean,109,124,16,abs_curv_mean,1,0.7,0.4,True,False,0.7003058103975536,0.05137614678899083,0.046788990825688104,0.06208810267082898,0.05619146722164414,0.03100775193798444,0.125,0.6533477321814255,0.04139668826493881,0.030237580993520585,0.0573248407643312,0.04968152866242037,0.07801418439716312,0.0009765625,0.7263975993258451
fine4,win_069_084__curv_sd,69,84,16,curv_sd,1,0.35,0.7,True,False,0.7009174311926606,0.051987767584097844,0.047706422018348627,0.06382240721470689,0.05827263267429761,0.03875968992248058,0.0625,0.6270698344132469,0.015118790496760312,0.012958963282937441,0.02292993630573248,0.020382165605095537,0.04964539007092206,0.015625,0.7262879096512809
fine4,win_029_056__curv_mean,29,56,28,curv_mean,1,0.35,0.7,True,False,0.7018348623853211,0.052905198776758366,0.04587155963302747,0.06416926812348245,0.05723204994797082,0.03875968992248058,0.0625,0.6616270698344132,0.0496760259179266,0.04643628509719222,0.06581740976645434,0.06242038216560508,0.042553191489361764,0.03125,0.7261715362252814
fine4,win_109_124__abs_curv_max,109,124,16,abs_curv_max,1,0.35,0.55,True,False,0.7000000000000001,0.05107033639143732,0.046788990825688104,0.06174124176205342,0.05619146722164414,0.03100775193798444,0.125,0.6547876169906408,0.042836573074154116,0.03995680345572361,0.057749469214437354,0.053503184713375784,0.06382978723404253,0.00390625,0.7260917889282916
fine4,win_105_124__curv_sd,105,124,20,curv_sd,1,0.7,0.4,True,False,0.7003058103975534,0.051376146788990794,0.04862385321100915,0.062434963579604576,0.05827263267429761,0.03875968992248058,0.0625,0.6479481641468682,0.035997120230381596,0.030237580993520585,0.05010615711252653,0.04585987261146496,0.07092198581560283,0.001953125,0.7260891328928709
fine4,win_109_128__abs_slope_mean,109,128,20,abs_slope_mean,1,0.35,0.7,True,False,0.7015290519877676,0.05259938837920486,0.046788990825688104,0.06382240721470693,0.05619146722164414,0.03875968992248058,0.0625,0.6958243340532757,0.08387329013678908,0.07235421166306699,0.11252653927813161,0.10318471337579616,0.099290780141844,0.0001220703125,0.7260704533191599
coarse8,win_089_112__curv_mean,89,112,24,curv_mean,1,0.5,0.7,True,False,0.7021406727828746,0.05321100917431191,0.04587155963302747,0.06451612903225805,0.055150884495317354,0.03875968992248058,0.0625,0.6537077033837293,0.04175665946724264,0.036717062634989195,0.05562632696390657,0.04968152866242037,0.042553191489361764,0.03125,0.7260611135323043
fine4,win_069_096__abs_curv_max,69,96,28,abs_curv_max,1,0.35,0.7,True,False,0.7012232415902141,0.05229357798165135,0.046788990825688104,0.06347554630593129,0.05723204994797082,0.03875968992248058,0.0625,0.6241900647948164,0.012239020878329768,0.00755939524838023,0.019108280254777066,0.016560509554140124,0.042553191489361764,0.03125,0.7259727594668717
coarse8,win_105_128__curv_sd,105,128,24,curv_sd,1,0.7,0.4,True,False,0.7006116207951071,0.051681957186544336,0.04587155963302747,0.06208810267082898,0.054110301768990676,0.03100775193798444,0.125,0.6540676745860331,0.04211663066954648,0.037796976241900704,0.05690021231422504,0.05222929936305731,0.06382978723404253,0.00390625,0.7258743325961707
fine4,win_093_124__abs_curv_mean,93,124,32,abs_curv_mean,1,0.35,0.55,True,False,0.7009174311926606,0.051987767584097844,0.047706422018348627,0.06278182448838014,0.05619146722164414,0.03875968992248058,0.0625,0.6457883369330454,0.03383729301655869,0.029157667386609076,0.04670912951167727,0.03821656050955413,0.05673758865248235,0.0078125,0.7258716765607501
coarse8,win_025_056__curv_mean,25,56,32,curv_mean,1,0.5,0.55,True,False,0.7015290519877676,0.05259938837920486,0.04587155963302747,0.06347554630593129,0.05723204994797082,0.03875968992248058,0.0625,0.6731461483081352,0.06119510439164869,0.05507559395248385,0.08237791932059446,0.07643312101910826,0.06382978723404265,0.00390625,0.7258657258277279
fine4,win_109_128__curv_sd,109,128,20,curv_sd,1,0.35,0.55,True,False,0.7012232415902141,0.05229357798165135,0.04495412844036695,0.06278182448838014,0.05306971904266389,0.03100775193798444,0.125,0.6569474442044636,0.04499640028797699,0.04211663066954652,0.05987261146496814,0.054777070063694255,0.05673758865248235,0.0078125,0.7258649928093152
