feature,model,section,n,n_pos,prevalence,auc,threshold,tn,fp,fn,tp,sensitivity,specificity,accuracy
MI,clinic4_vat_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.7333401004923108,0.6325993684076243,2576,535,10,9,0.47368421052631576,0.8280295724847316,0.8258785942492013
MI,clinic4_sat_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.7115836843797053,0.6325993684076243,2585,526,11,8,0.42105263157894735,0.8309225329476053,0.8284345047923323
MI,clinic4_sat_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.7171496726386845,0.6325993684076243,2596,515,12,7,0.3684210526315789,0.8344583735133397,0.831629392971246
MI,clinic4_imata_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.7502241621411291,0.6325993684076243,2611,500,9,10,0.5263157894736842,0.8392799742847958,0.8373801916932907
MI,clinic4_imata_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.7441844727537261,0.6325993684076243,2591,520,11,8,0.42105263157894735,0.8328511732561877,0.8303514376996806
MI,clinic4_nama_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.7418498029064948,0.6325993684076243,2596,515,11,8,0.42105263157894735,0.8344583735133397,0.8319488817891374
MI,clinic4_nama_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.7275034258742323,0.6325993684076243,2588,523,10,9,0.47368421052631576,0.8318868531018965,0.8297124600638978
MI,clinic4_lama_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.754944255527923,0.6325993684076243,2614,497,9,10,0.5263157894736842,0.8402442944390871,0.8383386581469648
MI,clinic4_lama_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.7305824832089868,0.6325993684076243,2592,519,10,9,0.47368421052631576,0.8331726133076182,0.8309904153354633
MI,clinic4_tama_fpca_elbow,curve_fpca_elbow,3130,19,0.0060702875399361025,0.7367236799810519,0.6325993684076243,2601,510,10,9,0.47368421052631576,0.8360655737704918,0.8338658146964856
MI,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,19,0.0060702875399361025,0.7358947030063103,0.6325993684076243,2595,516,11,8,0.42105263157894735,0.8341369334619093,0.831629392971246
MI,clinic4_aec_slope,curve_slope,3130,19,0.0060702875399361025,0.7337968837232908,0.6325993684076243,2598,513,9,10,0.5263157894736842,0.8351012536162006,0.8332268370607029
MI,clinic4_vat_slope,curve_slope,3130,19,0.0060702875399361025,0.6983031348863964,0.6325993684076243,2588,523,9,10,0.5263157894736842,0.8318868531018965,0.8300319488817891
MI,clinic4_sat_slope,curve_slope,3130,19,0.0060702875399361025,0.7467390752677258,0.6325993684076243,2582,529,10,9,0.47368421052631576,0.829958212793314,0.8277955271565495
MI,clinic4_imata_slope,curve_slope,3130,19,0.0060702875399361025,0.7275372616691197,0.6325993684076243,2593,518,9,10,0.5263157894736842,0.8334940533590486,0.831629392971246
MI,clinic4_nama_slope,curve_slope,3130,19,0.0060702875399361025,0.7411392512138592,0.6325993684076243,2583,528,10,9,0.47368421052631576,0.8302796528447445,0.8281150159744409
MI,clinic4_lama_slope,curve_slope,3130,19,0.0060702875399361025,0.7584970139911011,0.6325993684076243,2611,500,10,9,0.47368421052631576,0.8392799742847958,0.8370607028753994
MI,clinic4_tama_slope,curve_slope,3130,19,0.0060702875399361025,0.7298550136189075,0.6325993684076243,2582,529,10,9,0.47368421052631576,0.829958212793314,0.8277955271565495
Stroke,clinic4,baseline,3130,88,0.028115015974440896,0.5865702139740601,0.4237636175031015,1069,1973,15,73,0.8295454545454546,0.351413543721236,0.3648562300319489
Stroke,clinic4_bmi,scalar,3130,88,0.028115015974440896,0.5824311906042675,0.4237636175031015,1070,1972,17,71,0.8068181818181818,0.3517422748191979,0.3645367412140575
Stroke,clinic4_smi,scalar,3130,88,0.028115015974440896,0.5813870958101728,0.4237636175031015,1087,1955,19,69,0.7840909090909091,0.35733070348454965,0.3693290734824281
Stroke,clinic4_vat,scalar,3130,88,0.028115015974440896,0.5887872810949734,0.4237636175031015,1120,1922,18,70,0.7954545454545454,0.36817882971729127,0.3801916932907348
Stroke,clinic4_sat,scalar,3130,88,0.028115015974440896,0.5721265913573605,0.4237636175031015,1081,1961,19,69,0.7840909090909091,0.35535831689677844,0.36741214057507987
Stroke,clinic4_imata,scalar,3130,88,0.028115015974440896,0.5968561353176738,0.4237636175031015,1145,1897,23,65,0.7386363636363636,0.37639710716633795,0.3865814696485623
Stroke,clinic4_nama,scalar,3130,88,0.028115015974440896,0.5739458191381268,0.4237636175031015,1087,1955,19,69,0.7840909090909091,0.35733070348454965,0.3693290734824281
Stroke,clinic4_lama,scalar,3130,88,0.028115015974440896,0.5871025342179189,0.4237636175031015,1138,1904,21,67,0.7613636363636364,0.37409598948060485,0.38498402555910544
Stroke,clinic4_tama,scalar,3130,88,0.028115015974440896,0.5793399976092283,0.4237636175031015,1092,1950,19,69,0.7840909090909091,0.358974358974359,0.370926517571885
Stroke,clinic4_vat_sat_ratio,inter_var_ratio,3130,88,0.028115015974440896,0.58993783993784,0.4237636175031015,1127,1915,20,68,0.7727272727272727,0.3704799474030243,0.3817891373801917
Stroke,clinic4_lama_tama_ratio,inter_var_ratio,3130,88,0.028115015974440896,0.5796313729006037,0.4237636175031015,1152,1890,24,64,0.7272727272727273,0.378698224852071,0.38849840255591056
Stroke,clinic4_imata_tama_ratio,inter_var_ratio,3130,88,0.028115015974440896,0.5999417249417249,0.4237636175031015,1132,1910,22,66,0.75,0.37212360289283364,0.3827476038338658
Stroke,clinic4_aec_fpca_elbow,curve_fpca_elbow,3130,88,0.028115015974440896,0.5669266630805092,0.4237636175031015,1168,1874,24,64,0.7272727272727273,0.38395792241946086,0.3936102236421725
Stroke,clinic4_aec_uplow_ratio,curve_uplow_ratio,3130,88,0.028115015974440896,0.5791046560277329,0.4237636175031015,1092,1950,20,68,0.7727272727272727,0.358974358974359,0.3706070287539936
Stroke,clinic4_vat_fpca_elbow,curve_fpca_elbow,3130,88,0.028115015974440896,0.586250821827745,0.4237636175031015,1120,1922,19,69,0.7840909090909091,0.36817882971729127,0.3798722044728435
Stroke,clinic4_vat_uplow_ratio,curve_uplow_ratio,3130,88,0.028115015974440896,0.5883726316418625,0.4237636175031015,1124,1918,20,68,0.7727272727272727,0.3694937541091387,0.38083067092651757
Stroke,clinic4_sat_fpca_elbow,curve_fpca_elbow,3130,88,0.028115015974440896,0.5625298846452693,0.4237636175031015,1122,1920,25,63,0.7159090909090909,0.368836291913215,0.37859424920127793
Stroke,clinic4_sat_uplow_ratio,curve_uplow_ratio,3130,88,0.028115015974440896,0.558375918952842,0.4237636175031015,1098,1944,22,66,0.75,0.3609467455621302,0.3718849840255591
Stroke,clinic4_imata_fpca_elbow,curve_fpca_elbow,3130,88,0.028115015974440896,0.5898668639053254,0.4237636175031015,1198,1844,24,64,0.7272727272727273,0.3938198553583169,0.40319488817891375
Stroke,clinic4_imata_uplow_ratio,curve_uplow_ratio,3130,88,0.028115015974440896,0.5857241049548741,0.4237636175031015,1076,1966,17,71,0.8068181818181818,0.3537146614069691,0.3664536741214057
Stroke,clinic4_nama_fpca_elbow,curve_fpca_elbow,3130,88,0.028115015974440896,0.5725487119717889,0.4237636175031015,1128,1914,22,66,0.75,0.3708086785009862,0.3814696485623003
Stroke,clinic4_nama_uplow_ratio,curve_uplow_ratio,3130,88,0.028115015974440896,0.5809687107764031,0.4237636175031015,1071,1971,17,71,0.8068181818181818,0.3520710059171598,0.3648562300319489
Stroke,clinic4_lama_fpca_elbow,curve_fpca_elbow,3130,88,0.028115015974440896,0.5731053134899289,0.4237636175031015,1164,1878,25,63,0.7159090909090909,0.3826429980276134,0.39201277955271563
Stroke,clinic4_lama_uplow_ratio,curve_uplow_ratio,3130,88,0.028115015974440896,0.5866094375709761,0.4237636175031015,1081,1961,16,72,0.8181818181818182,0.35535831689677844,0.368370607028754
Stroke,clinic4_tama_fpca_elbow,curve_fpca_elbow,3130,88,0.028115015974440896,0.5656939214631522,0.4237636175031015,1096,1946,23,65,0.7386363636363636,0.36028928336620647,0.370926517571885
Stroke,clinic4_tama_uplow_ratio,curve_uplow_ratio,3130,88,0.028115015974440896,0.581383360229514,0.4237636175031015,1080,1962,18,70,0.7954545454545454,0.35502958579881655,0.36741214057507987
Stroke,clinic4_aec_slope,curve_slope,3130,88,0.028115015974440896,0.5785106987030064,0.4237636175031015,1095,1947,18,70,0.7954545454545454,0.3599605522682446,0.3722044728434505
Stroke,clinic4_vat_slope,curve_slope,3130,88,0.028115015974440896,0.5795678680294065,0.4237636175031015,1097,1945,17,71,0.8068181818181818,0.3606180144641683,0.3731629392971246
Stroke,clinic4_sat_slope,curve_slope,3130,88,0.028115015974440896,0.5796761998685076,0.4237636175031015,1080,1962,19,69,0.7840909090909091,0.35502958579881655,0.3670926517571885
Stroke,clinic4_imata_slope,curve_slope,3130,88,0.028115015974440896,0.5957952304106151,0.4237636175031015,1162,1880,24,64,0.7272727272727273,0.3819855358316897,0.3916932907348243
Stroke,clinic4_nama_slope,curve_slope,3130,88,0.028115015974440896,0.5847341760803298,0.4237636175031015,1107,1935,22,66,0.75,0.363905325443787,0.37476038338658146
Stroke,clinic4_lama_slope,curve_slope,3130,88,0.028115015974440896,0.5795603968680891,0.4237636175031015,1125,1917,23,65,0.7386363636363636,0.3698224852071006,0.3801916932907348
Stroke,clinic4_tama_slope,curve_slope,3130,88,0.028115015974440896,0.5814431295200525,0.4237636175031015,1074,1968,19,69,0.7840909090909091,0.3530571992110454,0.36517571884984024
